3.311549901962280273e+00,3.504178047180175781e+00,3.426387071609497070e+00,3.215751886367797852e+00,3.246181964874267578e+00,2.841811895370483398e+00,2.853445053100585938e+00,2.755198955535888672e+00,2.105849981307983398e+00,2.119462966918945312e+00,2.048446893692016602e+00
3.620319068431854248e-01,-2.335622012615203857e-01,1.259281992912292480e+00,1.219290971755981445e+00,-5.926455259323120117e-01,-6.940085887908935547e-01,1.703477054834365845e-01,9.710264205932617188e-01,9.395908713340759277e-01,2.719669938087463379e-01,-4.192478954792022705e-01
8.684152603149414062e+00,9.850021362304687500e+00,4.094326019287109375e+00,4.672426223754882812e+00,7.197320938110351562e+00,7.314020156860351562e+00,7.612086772918701172e+00,5.385302066802978516e+00,2.872200012207031250e+00,6.617340087890625000e+00,5.952294826507568359e+00
